web,filename
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=13758,assoc956.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=13738,assoc957.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=2840,assoc958.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=15844,assoc959.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=15193,assoc960.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=13739,assoc961.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=11703,assoc962.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=14152,assoc963.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=9148,assoc964.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=14701,assoc965.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=11144,assoc966.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=9888,assoc967.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=10614,assoc968.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=15194,assoc969.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=15169,assoc970.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=6915,assoc971.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=11238,assoc972.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=6922,assoc973.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=6927,assoc974.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=8055,assoc975.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=13760,assoc976.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=6975,assoc977.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=10437,assoc978.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=6984,assoc979.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=6998,assoc980.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=14615,assoc981.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=7011,assoc982.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=7018,assoc983.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=14702,assoc984.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=10709,assoc985.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=7029,assoc986.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=9785,assoc987.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=9155,assoc988.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=4936,assoc989.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=13435,assoc990.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=7049,assoc991.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=9870,assoc992.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=9975,assoc993.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=14180,assoc994.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=13466,assoc995.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=11145,assoc996.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=13471,assoc997.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=8630,assoc998.csv
www.contactcanada.com/database/freesearch.php?portal=0a10&action=view_profile&id=7098,assoc999.csv
